dialogue_id,utterance,utterance_de_deepl,speaker,utterance_len,label
678,"I did that too! They wouldn't give me her real name or her number. They said, ""If I bothered them again they'd call the police."" I said, ""If you talk to the police, you tell them I'm missing a ring!""","Das habe ich auch getan! Sie wollten mir weder ihren richtigen Namen noch ihre Nummer geben. Sie sagten: ""Wenn ich sie noch einmal belästige, rufen sie die Polizei."" Ich sagte: ""Wenn Sie mit der Polizei sprechen, sagen Sie ihnen, dass ich einen Ring vermisse!""",Joey Tribbiani,40,joyful
678,"So what, Joey? Wh-wh-what? What are you telling me? That there's nothing we can do? Well, how could this happen?!","Also was, Joey? W-w-was? Was willst du mir damit sagen? Dass es nichts gibt, was wir tun können? Nun, wie konnte das passieren?!",Ross Geller,20,scared
678,"Look Ross, I am so-so sorry. I-I-I...","Hör zu, Ross, es tut mir so, so leid. ICH, ICH, ICH...",Joey Tribbiani,7,sad
678,"Well, what if we just ah, called her, used a fake name, and had her come to my office?","Wie wär's, wenn wir sie unter falschem Namen anrufen und sie in mein Büro kommen lassen?",Chandler Bing,19,powerful
678,"Oh, that sounds like fun, but we've got a ring to find!!","Oh, das klingt nach Spaß, aber wir haben einen Ring zu finden!!",Joey Tribbiani,12,joyful
679,Here's your tea Phoebe.,"Hier ist dein Tee, Phoebe.",Monica Geller,4,peaceful
679,"It's so good. Oh, thanks.","Er ist so gut. Oh, danke.",Phoebe Buffay,5,powerful
679,Good.,Sehr gut.,Rachel Green,1,powerful
679,I'm so glad you liked it.,"Freut mich, dass er dir schmeckt.",Monica Geller,6,powerful
679,Oh!,"Oh, was?",Phoebe Buffay,1,joyful
679,What?!,Was?!,Monica Geller,1,neutral
679,What?! She made the tea!,Was? Sie hat den Tee gemacht! Sie hat den Tee gemacht!,Rachel Green,5,powerful
679,"Oh! No, I-I think I just had a contraction.","Oh! Nein, ich glaube, ich hatte gerade eine Wehe.",Phoebe Buffay,9,neutral
679,You what?,Du hattest was?,Rachel Green,2,neutral
679,Oh my God!,"Oh, mein Gott! Ja.",Monica Geller,3,powerful
679,"Yeah, I thought I had one a couple of minutes ago, and now I know that was definitely one.","Ja, ich dachte, ich hätte vor ein paar Minuten eine gehabt, und jetzt weiß ich, dass das definitiv eine war.",Phoebe Buffay,19,powerful
679,"Wait, you can't have the baby here! I mean I haven't sterilised it since the guys moved out!","Warte, du kannst das Baby nicht hier kriegen! Ich meine, ich habe es nicht sterilisiert, seit die Jungs ausgezogen sind!",Monica Geller,18,powerful
679,"Okay. It's okay. We're gonna be okay. Y'know what? It's okay. I'm gonna, I'm gonna, I'm gonna boil some water and just rip up some sheets!","Okay. Es ist okay. Es wird alles gut. Wisst ihr was? Alles ist gut. Ich werde, ich werde, ich werde etwas Wasser kochen und einfach ein paar Laken zerreißen!",Rachel Green,26,joyful
679,"No. It's all right; it's probably false labour. They said that, that can happen near the end, just somebody get the book.","Nein. Es ist alles in Ordnung, es sind wahrscheinlich falsche Wehen. Sie sagten, dass, das kann passieren, kurz vor dem Ende, nur jemand das Buch zu bekommen.",Phoebe Buffay,22,joyful
679,"Rachel, get the book! The book!","Rachel, hol das Buch! Das Buch!",Monica Geller,6,peaceful
679,Okay! Okay! Here!,(Rachel) Ok! (Rachel) Okay! Das Buch!,Rachel Green,3,scared
679,The Bible?!,Die Bibel?!,Monica Geller,2,joyful
679,I don't know!,Ich weiß es nicht!,Rachel Green,3,joyful
680,"All right, okay, this is great, uh, Chandler, you get behind the desk. And-and when she comes in hopefully, she won't recognise you because, well, why would she? Uh, okay, and then you buzz Ross and I. You be Mr. Gonzalez, and I'll be uh, Mr. Wong.","Gut, okay, das ist toll, äh, Chandler, du gehst hinter den Schreibtisch. Und wenn sie reinkommt, wird sie dich hoffentlich nicht erkennen, denn warum sollte sie? Äh, ok, und dann rufst du Ross und mich an. Du bist Mr. Gonzalez und ich bin, äh, Mr. Wong.",Joey Tribbiani,47,joyful
680,Diverse.,Vielfältig.,Ross Geller,1,scared
680,Did anybody call for security?,Hat jemand den Sicherheitsdienst gerufen?,The Stripper,5,scared
680,You be cool.,Du bleibst cool.,Chandler Bing,3,peaceful
680,"Okay, which one of you guys is Gunther Central-Perk? Hey, Joey?","Ok, wer von euch Jungs ist Gunther Central-Perk? Hey, Joey?",The Stripper,11,neutral
680,Where's my ring? My dead grandmother's wedding ring? Where is it? Where is it?,Wo ist mein Ring? Der Ehering meiner toten Großmutter? Wo ist der Ring? Wo ist er denn?,Ross Geller,14,scared
680,"Way to be cool, man.","Ganz schön cool, Mann.",Chandler Bing,5,peaceful
680,What's he talking about?,Wovon redet er denn?,The Stripper,4,mad
680,"There was a ring, in a box, on my nightstand, after you left, it was gone!","Da war ein Ring in einer Schachtel auf meinem Nachttisch, und als du weg warst, war er weg!",Joey Tribbiani,16,peaceful
680,"Wait, you guys think I stole some ring?","Wartet, ihr denkt, ich habe einen Ring gestohlen?",The Stripper,8,mad
680,Yeah!,"Ja, wir wissen, dass du ihn genommen hast.",The Guys,1,neutral
680,We know you took so just-just save yourself the time and confess!,"Wir wissen, dass du ihn genommen hast, also spar dir die Zeit und gestehe!",Ross Geller,12,mad
680,"Okay, who are you? The Hardy boys? Look, I don't need to steal some stupid ring, all right? I make $1,600 a week doing what I do; any of you guys make that?","Ok, wer seid ihr? Die Hardy-Jungs? Hören Sie, ich habe es nicht nötig, einen dummen Ring zu stehlen, in Ordnung? Ich verdiene 1.600 Dollar die Woche mit dem, was ich tue; verdient jemand von euch so viel?",The Stripper,33,powerful
680,Marry me.,Heirate mich.,Chandler Bing,2,joyful
681,If anything should happen to him...,Wenn ihm irgendetwas zustoßen sollte...,Joey Tribbiani,6,scared
681,Joey! The vet said it's a simple procedure.,"Joey! Der Tierarzt sagte, es sei ein einfacher Eingriff.",Ross Geller,8,powerful
681,So! Things can go wrong! You don't know! What if he doesn't make it?!,"Also! Es kann alles schief gehen! Das weißt du doch gar nicht! Was, wenn er es nicht schafft?!",Joey Tribbiani,14,mad
681,"He will, Joe.","Das wird er, Joe.",Chandler Bing,3,powerful
681,"Yeah, but what if he doesn't? He's such a good duck.","Ja, aber was, wenn nicht? Er ist so eine gute Ente.",Joey Tribbiani,11,peaceful
681,"I'm so worried about him, y'know?","Ich mache mir solche Sorgen um ihn, weißt du?",Joey Tribbiani,6,sad
681,Somebody lose a ring?,Jemand hat einen Ring verloren?,The Doctor,4,powerful
681,Oh my God! Thank you! Thank you so much!,"Oh, mein Gott. Ich danke euch! Ich danke Ihnen so sehr!",Ross Geller,9,powerful
681,H-h-h-how's the duck?,H-h-h-wie geht's der Ente?,Joey Tribbiani,3,scared
681,"He's doing just fine, he's resting now, but you can see him in a little bit.","Es geht ihr gut. Sie ruht sich gerade aus, aber Sie können sie gleich sehen.",The Doctor,16,powerful
681,"Ohh, great! Oh hey, listen Ross, thanks for being so cool about this.","Oh, toll! Oh, hey, hör zu, Ross, danke, dass du das so cool siehst.",Joey Tribbiani,13,joyful
681,"No, that's all right.","Nein, das ist schon in Ordnung.",Ross Geller,4,sad
681,"No, it's not. I mean you-you made me your best man and I totally let you down!","Nein, das ist es nicht. Ich meine, du hast mich zu deinem Trauzeugen gemacht und ich habe dich total enttäuscht!",Joey Tribbiani,17,powerful
681,"Hey, come on, it's not your fault.","Hey, komm schon, es ist nicht deine Schuld.",Chandler Bing,7,scared
681,"Yeah, it is! You wouldn't have lost the ring, right? Y'know what, Ross you were right from the start, he should be your best man.","Doch, ist es! Sie würden nicht den Ring verloren haben, oder? Weißt du was, Ross du hattest von Anfang an Recht, er sollte dein Trauzeuge sein.",Joey Tribbiani,25,peaceful
681,"No, you should.","Nein, du solltest.",Chandler Bing,3,joyful
681,"Now, don't argue with me...","Also, keine Widerrede...",Joey Tribbiani,5,peaceful
681,"Hey! Hey! Hey! I get to choose my best man, and I want both you guys.","Hey! Hey! Hey! Ich darf mir meinen Trauzeugen aussuchen, und ich will euch beide.",Ross Geller,16,powerful
681,Really?,Wirklich? Ja.,Chandler Bing,1,scared
681,Really?,"Ja, wirklich.",Joey Tribbiani,1,scared
681,"Hey, both you guys should be up there with me. I mean, you two are-are my... I mean, I'm lucky to have just one good...","Hey, ihr beide solltet mit mir da oben sein. Ich meine, ihr zwei seid... seid meine... Ich meine, ich habe Glück, wenn ich nur einen guten...",Ross Geller,25,powerful
681,Thanks man.,"Danke, Mann.",Chandler Bing,2,joyful
681,I gotta go check something over here.,Ich muss hier etwas überprüfen.,Joey Tribbiani,7,joyful
681,What a baby.,Was für ein Baby.,Chandler Bing,3,joyful
681,Total wuss!,Totales Weichei!,Ross Geller,2,sad
682,"Guys, hurry up! The flight leaves in four hours! It could take time to get a taxi! There could be traffic! The plane could leave early! When we get to London, there could be a line at customs! Come on!!","Leute, beeilt euch! Der Flug geht in vier Stunden! Es könnte dauern, bis wir ein Taxi bekommen! Es könnte Stau geben! Das Flugzeug könnte früher starten! Wenn wir in London ankommen, könnte es eine Schlange am Zoll geben! Komm schon!!",Monica Geller,40,joyful
682,Six-hour trip to London. That's a lot of Monica.,Sechs Stunden Fahrt nach London. Das ist eine Menge von Monica.,Chandler Bing,9,peaceful
682,What do you got there?,Was hast du da?,Joey Tribbiani,5,powerful
682,"Condoms, dude!","Kondome, dude!",Chandler Bing,2,peaceful
682,How come the writing is in Spanish?,"Wie kommt es, die Schrift ist in Spanisch?",Joey Tribbiani,7,neutral
682,Don't read my condoms!,Lesen Sie nicht meine Kondome!,Chandler Bing,4,neutral
682,"Passport, check! Camera, check! Traveller's cheques, check!","Reisepass, check! Kamera, klar! Reiseschecks, check!",Monica Geller,7,joyful
682,"Who are you saying ""check"" too?","Zu wem sagst du ""check""?",Rachel Green,6,peaceful
682,"Myself. Y'know for remembering to pack a thing. Yeah, you do a good thing, you get a check! My mom does it, I never realised it was weird.","Zu mir selbst. Du weißt schon, weil ich daran gedacht habe, etwas einzupacken. Ja, wenn du etwas Gutes tust, bekommst du einen Scheck! Meine Mutter macht das, ich habe nie gemerkt, dass das komisch ist.",Monica Geller,28,peaceful
682,"Yeah, my mom used to put her head in the oven. Well, actually, she only did it the one time. But it was pretty weird.","Ja, meine Mutter hat immer ihren Kopf in den Ofen gesteckt. Na ja, eigentlich hat sie es nur ein einziges Mal gemacht. Aber es war ziemlich seltsam.",Phoebe Buffay,25,joyful
682,Hey!,He! He!,Ross Geller,1,joyful
682,Hey!,He! He!,Monica Geller,1,peaceful
682,Hey! Are you ready yet?,Hey! Bist du schon fertig?,Ross Geller,5,peaceful
682,Yep! You got the tickets?,Ja! Hast du die Tickets?,Monica Geller,5,neutral
682,"Oh! Got 'em right here, check!","Oh! Ich habe sie hier, schau!",Ross Geller,6,neutral
682,"It's all London, baby! Here we go.","Es ist alles London, Baby! Jetzt geht's los.",Joey Tribbiani,7,sad
682,You got your passport?,Hast du deinen Reisepass?,Chandler Bing,4,peaceful
682,"Yeah, in my third drawer on my dresser. You don't want to lose that.","Ja, in meiner dritten Schublade auf meiner Kommode. Den darfst du nicht verlieren.",Joey Tribbiani,14,powerful
682,Ohh!!,Ohh!!,Joey Tribbiani,1,powerful
682,There it is.,Da ist er ja.,Chandler Bing,3,neutral
683,Come on! Do something!,Mach schon! Mach etwas!,Joey Tribbiani,4,mad
683,"I am, I'm ignoring you.","Ich bin, ich ignoriere dich.",Chandler Bing,5,mad
683,"Okay, here! I wanna be the on camera guy. All right, first stop, Westminster Abbey.","Okay, hier! Ich will der Kameramann sein. In Ordnung, erster Halt, Westminster Abbey.",Joey Tribbiani,15,neutral
683,"Oh, what the hell is that?","Oh, was zum Teufel ist das?",Chandler Bing,6,mad
683,"It's London, baby! All right, the hotel's here. Wait. No, we wanna go... No. I know. I'm gonna have to go into the map.","Das ist London, Baby! Also gut, das Hotel ist hier. Wartet mal. Nein, wir wollen gehen... Nein. Ich weiß. Ich muss mir die Karte ansehen.",Joey Tribbiani,24,joyful
683,"Okay, if you see a little version of me in there? Kill it!","Ok, wenn du da drin eine kleine Version von mir siehst? Töte sie!",Chandler Bing,13,mad
683,I got it! Here we go.,Ich habe sie! Jetzt geht's los.,Joey Tribbiani,6,neutral
683,"Okay. Listen-listen, we're not gonna have to walk this way the entire time are we?","Okay, hör zu. Hör mal, wir müssen doch nicht die ganze Zeit hier lang laufen, oder?",Chandler Bing,15,mad
683,"Shhh! Man, you made me lose it!","Pssst! Mann, wegen dir habe ich den Verstand verloren!",Joey Tribbiani,7,mad
684,"...and that was all before 10 o'clock. The caterer rang and said it was going to be Chicken Kiev instead of Chicken Tarragon. And then the florist phoned to say there aren't any tulips. Oh, and the chilliest has carpel-tunel syndrome. We're not gonna be...","...und das war alles vor 10 Uhr. Der Caterer rief an und sagte, dass es Hühnchen Kiew statt Hühnchen Estragon geben würde. Und dann rief der Florist an und sagte, es gäbe keine Tulpen. Oh, und die Chilischote hat das Karpel-Tunel-Syndrom. Wir werden nicht...",Emily Waltham,45,scared
684,"Whoa-whoa-whoa! Emily, honey, okay?","Whoa-whoa-whoa! Emily, Schatz, ok?",Ross Geller,4,powerful
684,"Well, up yours too!",Leck mich doch am Arsch!,Emily Waltham,4,peaceful
684,What?!,"Was? Das ist nicht das, was es ist.",Ross Geller,1,scared
684,"Oh, that's not what it means?","Oh, das ist nicht das, was es bedeutet?",Emily Waltham,6,scared
684,No! No! That's-that's time-out!,Nein! Nein! Das ist eine Auszeit!,Ross Geller,4,sad
684,Sorry.,Das ist eine Auszeit! Tut mir leid.,Emily Waltham,1,joyful
684,"Sweetie, you gotta relax. Everything's gonna be great, okay? Come on. Come on.","Süße, du musst dich entspannen. Alles wird gut werden, okay? Komm schon. Komm schon. Komm schon. Komm schon.",Ross Geller,13,peaceful
684,Chicken Kiev?,Chicken Kiev?,Monica Geller,2,scared
684,Um-hmm! Doesn't that sound delicious at the last minute?,Um-hmm! Klingt das nicht köstlich auf den letzten Drücker?,Ross Geller,9,peaceful
684,"Yeah, y'know, but something like salmon which would be so much more elegant than the chicken. And, you wouldn't have to worry about the salmonella. But of course with salmon you'd have to worry about the chickenella... So, I can't wait to see this place you're getting married!","Ja, aber etwas wie Lachs wäre doch viel eleganter als Hühnchen. Und du müsstest dir keine Sorgen wegen der Salmonellen machen. Aber bei Lachs muss man sich natürlich Sorgen um die Hühnerpest machen... Ich kann's kaum erwarten, den Ort eurer Hochzeit zu sehen.",Monica Geller,48,powerful
684,"Yeah. Yeah. Yes, this place is beautiful. Emily's parents got married here.","Ja, ja, ja. Ja. Ja. Ja, dieser Ort ist wunderschön. Die Eltern von Emily haben hier geheiratet.",Ross Geller,12,joyful
684,I still can't believe they're tearing it down. It really is the most lovely building you'll ever see. I mean it's over... Oh my God!,"Ich kann nicht glauben, dass sie es abreißen wollen. Es ist wirklich das schönste Gebäude, das du je gesehen hast. Ich meine, es ist über... Oh, mein Gott. Es ist schön.",Emily Waltham,25,joyful
684,It's nice.,Es ist schön.,Monica Geller,2,joyful
684,Oh. Oh.,Es ist schön. Oh. (lacht) Oh.,Emily Waltham,2,joyful
684,Oh. Oh my God. How can this be happening? What are we going to do?,"Oh, mein Gott. Oh, mein Gott! Wie kann das nur passieren? Was sollen wir nur tun?",Emily Waltham,15,powerful
684,It's all right! Everything's gonna be all right.,Es ist alles in Ordnung! Alles wird wieder gut werden.,Ross Geller,8,peaceful
684,How's it gonna be all right?!,Wie kann das gut gehen?!,Emily Waltham,6,powerful
684,"Uh-huh, I see that.","Aha, das sehe ich.",Ross Geller,4,peaceful
684,"Okay, I talked to the guy with the shovel and I found out what happened.","Okay, ich habe mit dem Kerl mit der Schaufel gesprochen und ich habe herausgefunden, was passiert ist.",Monica Geller,15,powerful
