,sr no.,utterance,utterance_de,speaker,emotion,sentiment,dialogue_id,utterance_id,season,episode,starttime,endtime
8106,8543,"If it was, would you stop hanging out with her?","Wenn ja, würdest du aufhören, mit ihr rumzuhängen?",Phoebe,neutral,neutral,852,6,1,17,"00:19:41,680","00:19:44,473"
8107,8544,"Um, then yes, it's 'cause of Phoebe! So, you know, it's either her or me.","Ähm, dann ja, wegen Phoebe! Also, weißt du, entweder sie oder ich.",Phoebe,anger,negative,852,7,1,17,"00:19:50,397","00:19:57,278"
8108,8545,"You know...  You're gonna be really, really hard to get over.","Weißt du... Du wirst sehr, sehr schwer zu überwinden sein.",Phoebe,sadness,negative,852,8,1,17,"00:20:06,496","00:20:10,625"
8109,8546,"By the way, the week before your wedding you may not see a lot of me.","Übrigens, die Woche vor eurer Hochzeit werdet ihr vielleicht nicht viel von mir sehen.",Ross,neutral,neutral,853,0,7,9,"00:14:14,603","00:14:18,690"
8110,8547,"Oh, hello liar.","Oh, hallo Lügner.",Phoebe,anger,negative,853,1,7,9,"00:14:29,201","00:14:31,035"
8111,8548,"Look, I-I’m really sorry I let go of the bike.","Hör zu, es tut mir wirklich leid, dass ich das Fahrrad losgelassen habe.",Ross,sadness,negative,853,2,7,9,"00:14:33,664","00:14:37,500"
8112,8549,I could’ve been killed I hope you know!,"Ich hätte getötet werden können, ich hoffe, du weißt es!",Phoebe,anger,negative,853,3,7,9,"00:14:37,710","00:14:39,752"
8113,8550,"I know. I know. But, can we please try it again? Huh? I mean, you were","Ich weiß. Ich weiß. Aber können wir es bitte noch einmal versuchen? Hä? Ich meine, du warst",Ross,sadness,negative,853,4,7,9,"00:14:41,714","00:14:49,971"
8114,8551,"Well, I would love to but…the bike got stolen and the police have no suspects.","Nun, ich würde es gerne tun, aber... das Fahrrad wurde gestohlen und die Polizei hat keine Verdächtigen.",Phoebe,joy,positive,853,5,7,9,"00:14:50,180","00:14:56,769"
8115,8552,Phoebe.,Phoebe.,Ross,neutral,neutral,853,6,7,9,"00:15:03,193","00:15:04,485"
8116,8553,What?!  What the hell?!,Was?! Was zur Hölle?!,Phoebe,anger,negative,853,7,7,9,"00:15:07,573","00:15:09,449"
8117,8554,"All right, y’know what?","Alles klar, weißt du was?",Ross,anger,negative,853,8,7,9,"00:15:10,951","00:15:11,993"
8118,8555,"If you are not going to learn how to ride this bike then I’m sorry, I’m just gonna have to take it back.","Wenn Sie nicht lernen, wie man dieses Fahrrad fährt, dann tut es mir leid, ich muss es einfach zurücknehmen.",Ross,anger,negative,853,9,7,9,"00:15:12,202","00:15:17,707"
8119,8556,What?! Why?!,Was?! Warum?!,Phoebe,surprise,negative,853,10,7,9,"00:15:15,539","00:15:17,707"
8120,8557,"Because! Because, it-it-it’s… It’d be like you having this guitar  and-and never playing it. Okay, this guitar","Weil! Denn, es-es-es ist... Es wäre, als hättest du diese Gitarre und-und spielst sie nie. Okay, diese Gitarre",Ross,anger,negative,853,11,7,9,"00:15:17,875","00:15:30,553"
8121,8558,"All right. If you care enough to make up that load of crap, okay.","Alles klar. Wenn es dir so wichtig ist, diesen Mist wiedergutzumachen, okay.",Phoebe,anger,negative,853,12,7,9,"00:15:50,616","00:15:55,119"
8122,8559,Great! Great!  You’re making the bike very happy.,Groß! Groß! Du machst das Fahrrad sehr glücklich.,Ross,joy,positive,853,13,7,9,"00:15:55,621","00:16:01,626"
8123,8560,Okay Ross!  Please don’t die!,Okay Ross! Bitte nicht sterben!,Phoebe,anger,negative,853,14,7,9,"00:16:01,835","00:16:07,840"
8124,8561,How could you have kept all of this from me?,Wie konntest du mir das alles vorenthalten?,Mona,fear,negative,854,0,8,8,"00:13:19,465","00:13:21,341"
8125,8562,"I was going to tell you, but","Ich wollte es dir sagen, aber",Ross,neutral,neutral,854,1,8,8,"00:13:21,509","00:13:24,260"
8126,8563,But what?! You figured you’d get what you wanted and then dump her like you dumped Rachel!,"Aber was?! Du dachtest, du würdest bekommen, was du wolltest und sie dann fallen lassen, wie du Rachel verlassen hast!",Dr. Green,anger,negative,854,2,8,8,"00:13:24,428","00:13:27,222"
8127,8564,Hey! I did not dump Rachel!  Nor are we still together.  Can I just…  Why don’t we just let the machine get that?,Hallo! Ich habe Rachel nicht verlassen! Wir sind auch nicht noch zusammen. Kann ich einfach… Warum lassen wir das nicht einfach von der Maschine bekommen?,Ross,anger,negative,854,3,8,8,"00:13:27,389","00:13:40,652"
8128,8565,Hey Ross. It’s Joey. There’s a hooker over here and we thought maybe you’d know something about it.,"Hallo Ross. Es ist Joey. Hier drüben ist eine Nutte und wir dachten, du weißt vielleicht etwas darüber.",Joey,neutral,neutral,854,4,8,8,"00:13:45,199","00:13:54,541"
8129,8566,"No! No! No! No! No! I-I-I-I—I need to, I need to lie down.","Nein! Nein! Nein! Nein! Nein! Ich-ich-ich-ich-ich muss, ich muss mich hinlegen.",Ross,neutral,neutral,854,5,8,8,"00:13:48,702","00:13:54,541"
8130,8567,Everything on your application looks really good—Ohh!,Alles in Ihrer Bewerbung sieht wirklich gut aus – Ohh!,Joey,joy,positive,855,0,6,3,"00:11:12,421","00:11:15,173"
8131,8568,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?","Nur eine letzte Frage, ähm, wirst du und deine Freunde die ganze Zeit hier sein, um zu feiern und abzuhängen?",Joey,anger,negative,855,1,6,3,"00:11:15,341","00:11:22,722"
8132,8569,"Oh don’t worry, I’m not really a party girl.","Keine Sorge, ich bin nicht wirklich ein Partygirl.",The Potential Roommate,neutral,neutral,855,2,6,3,"00:11:20,763","00:11:22,722"
8133,8570,"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you to really think about your answers. Okay?","Wow!! Jetzt schau, platze nicht nur mit Sachen heraus. Ich möchte, dass Sie wirklich über Ihre Antworten nachdenken. Okay?",Joey,joy,positive,855,3,6,3,"00:11:22,890","00:11:32,023"
8134,8571,You can call off the roommate search!  Hi! I’ll be living here.,Sie können die Mitbewohnersuche abbrechen! Hallo! Ich werde hier leben.,Chandler,joy,positive,855,4,6,3,"00:11:32,775","00:11:36,861"
8135,8572,"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t think he’s gonna get it.","Oh, hör nicht auf ihn, er ist nur ein Typ, der die Wohnung wirklich will, aber ich glaube nicht, dass er sie bekommen wird.",Joey,sadness,negative,855,5,6,3,"00:11:37,029","00:11:42,784"
8136,8573,Why did you take the shower curtain down?,Warum hast du den Duschvorhang abgenommen?,Chandler,surprise,negative,855,6,6,3,"00:11:43,452","00:11:45,829"
8137,8574,That thing was a hazard!  I’m very safety conscious.,Das Ding war eine Gefahr! Ich bin sehr sicherheitsbewusst.,Joey,fear,negative,855,7,6,3,"00:11:45,996","00:11:50,250"
8138,8575,Hi.,Hallo.,Joey,neutral,neutral,856,0,5,13,"00:20:54,378","00:20:55,419"
8139,8576,"Hey man, how did the audition go?","Hey Mann, wie ist das Vorsprechen gelaufen?",Chandler,neutral,neutral,856,1,5,13,"00:20:55,629","00:20:57,421"
8140,8577,Estelle said I didn't get it.,"Estelle sagte, ich habe es nicht verstanden.",Joey,sadness,negative,856,2,5,13,"00:20:57,839","00:20:59,257"
8141,8578,What?! Why? Joey you were so ready for it!,"Was?! Warum? Joey, du warst so bereit dafür!",Rachel,surprise,negative,856,3,5,13,"00:20:59,508","00:21:02,718"
8142,8579,"Yeah, I thought so too but, she said the casting people had some problems with me.","Ja, das dachte ich auch, aber sie sagte, die Casting-Leute hätten Probleme mit mir.",Joey,joy,positive,856,4,5,13,"00:21:03,011","00:21:08,641"
8143,8580,No!,Nein!,Ross,surprise,negative,857,0,5,1,"00:11:54,046","00:11:56,589"
8144,8581,"For all I know, she’s trying to find me but couldn’t because I kept moving around.","Soweit ich weiß, versucht sie, mich zu finden, konnte es aber nicht, weil ich mich ständig bewegte.",Ross,neutral,neutral,857,1,5,1,"00:11:54,046","00:11:59,259"
8145,8582,"No, from now on, I’m staying in one place.","Nein, ab jetzt bleibe ich an einem Ort.",Ross,neutral,neutral,857,2,5,1,"00:11:59,427","00:12:02,137"
8146,8583,Right here.,Genau hier.,Ross,neutral,neutral,857,3,5,1,"00:12:02,304","00:12:03,972"
8147,8584,"Well, it’s getting late.","Nun, es wird spät.",Monica,neutral,neutral,857,4,5,1,"0:12:07,351","0:12:08,269"
8148,8585,"Yeah, we’re gonna go.","Ja, wir werden gehen.",Chandler,neutral,neutral,857,5,5,1,"0:12:08,269","0:12:09,235"
8149,8586,"Actually, do you guys mind staying here for a while?","Macht es euch eigentlich etwas aus, hier eine Weile zu bleiben?",Ross,neutral,neutral,857,6,5,1,"00:12:09,353","00:12:14,107"
8150,8587,"Ugh, y’know, umm we gotta get up early and catch that plane for New York.","Ugh, weißt du, ähm, wir müssen früh aufstehen und das Flugzeug nach New York nehmen.",Monica,neutral,neutral,857,7,5,1,"00:12:14,817","00:12:17,861"
8151,8588,"Yeah, it’s a very large plane.","Ja, es ist ein sehr großes Flugzeug.",Chandler,neutral,neutral,857,8,5,1,"00:12:18,028","00:12:20,196"
8152,8589,That’s cool.,Das ist cool.,Ross,neutral,neutral,857,9,5,1,"00:12:22,783","00:12:24,409"
8153,8590,"But, we’ll stay here with you.",Aber wir bleiben hier bei Ihnen.,Chandler,neutral,neutral,857,10,5,1,"00:12:26,871","00:12:29,330"
8154,8591,"Thanks guys!  I really appreciate this, y’know, but you don’t have to rub my butt.","Danke Leute! Ich weiß das wirklich zu schätzen, aber du musst mir nicht den Hintern reiben.",Ross,joy,positive,857,11,5,1,"00:20:51,333","00:20:58,881"
8155,8592,"Hey, Mel Gibson and Clint Eastwood.","Hallo, Mel Gibson und Clint Eastwood.",Phoebe,surprise,positive,858,0,4,13,"00:04:14,254","00:04:15,754"
8156,8593,They’re not a couple!,Sie sind kein Paar!,Ross,surprise,negative,858,1,4,13,"00:04:18,258","00:04:19,299"
8157,8594,"Oh-okay, I get the game now.","Okay, ich bekomme das Spiel jetzt.",Phoebe,neutral,neutral,858,2,4,13,"00:04:19,467","00:04:21,260"
8158,8595,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?","Okay, schau, schau, lass mich dir eine Frage stellen, als sie es auf der Bühne taten, war es wirklich heiß?",Joey,neutral,neutral,858,3,4,13,"00:04:23,346","00:04:29,810"
8159,8596,Oh yeah!,Oh ja!,Ross,joy,positive,858,4,4,13,"00:04:27,850","00:04:29,810"
8160,8597,"Well okay, so then you’re fine.","Na gut, dann geht es dir gut.",Joey,neutral,neutral,858,5,4,13,"00:04:31,020","00:04:33,313"
8161,8598,The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone.,"Die Regel ist, dass, wenn zwei Schauspieler es tatsächlich hinter der Bühne tun, alle sexuellen Spannungen zwischen ihnen verschwunden sind.",Joey,neutral,neutral,858,6,4,13,"00:04:33,481","00:04:41,280"
8162,8599,Okay?,Okay?,Joey,neutral,neutral,858,7,4,13,"0:04:41,447","0:04:42,031"
8163,8600,So as long as it’s hot onstage you got nothing to worry about.,"Solange es auf der Bühne heiß ist, musst du dir also keine Sorgen machen.",Joey,neutral,neutral,858,8,4,13,"0:04:42,031","0:04:45,769"
8164,8601,"It’s when the heat goes away, that’s when you’re in trouble.","Wenn die Hitze nachlässt, dann bist du in Schwierigkeiten.",Joey,neutral,neutral,858,9,4,13,"00:04:45,868","00:04:48,537"
8165,8602,Really?,"""Ja wirklich?""",Chandler,surprise,positive,858,10,4,13,"00:04:49,956","00:04:50,998"
8166,8603,"Look, you guys have been to every play I’ve ever been in, have I ever had chemistry on stage?","Schaut, ihr wart bei jedem Stück, in dem ich jemals mitgewirkt habe, hatte ich jemals Chemie auf der Bühne?",Joey,neutral,neutral,858,11,4,13,"00:04:51,165","00:04:54,751"
8167,8604,No.,Nein.,Ross,neutral,neutral,858,12,4,13,"0:04:54,919","0:04:55,471"
8168,8605,Noooo!!,Nein!,Joey,neutral,neutral,858,13,4,13,"0:04:55,471","0:04:56,605"
8169,8606,"Ursula!  Wait! Err-err, it’s me! Phoebe!","Ursula! Warten! Äh-äh, ich bin's! Phoebe!",Phoebe,surprise,positive,859,0,8,6,"00:02:00,870","00:02:05,582"
8170,8607,"Oh, I thought there was a mirror there. Okay, bye-bye.","Oh, ich dachte, da wäre ein Spiegel. OK, tschüss.",Ursula,neutral,neutral,859,1,8,6,"00:02:05,750","00:02:08,502"
8171,8608,"Wait a second! So, what’s new with you?",Einen Augenblick! Was gibt es neues bei dir?,Phoebe,surprise,positive,859,2,8,6,"00:02:09,212","00:02:12,923"
8172,8609,"Umm, nothing. I mean, I’m getting married next week.","Ähm, nichts. Ich meine, ich heirate nächste Woche.",Ursula,neutral,neutral,859,3,8,6,"00:02:13,091","00:02:16,844"
8173,8610,And your breasts! Hmm!!!,Und deine Brüste! Hm!!!,Jim,surprise,positive,860,0,8,17,"00:13:16,128","00:13:18,630"
8174,8611,Okay.,Okay.,Phoebe,neutral,neutral,860,1,8,17,"00:13:21,759","00:13:23,218"
8175,8612,"Umm look, you’re coming on a little strong.","Ähm, schau, du kommst ein bisschen stark.",Phoebe,fear,negative,860,2,8,17,"00:13:23,385","00:13:26,179"
8176,8613,"But I’m going to give you the benefit of the doubt, because it seems the universe really wants to be together.","Aber ich gebe Ihnen den Vorteil des Zweifels, denn es scheint, dass das Universum wirklich zusammen sein möchte.",Phoebe,neutral,neutral,860,3,8,17,"00:13:26,347","00:13:31,935"
8177,8614,"So, why don’t we just start over okay?","Also, warum fangen wir nicht einfach von vorne an?",Phoebe,neutral,neutral,860,4,8,17,"0:13:32,102","0:13:33,874"
8178,8615,And you can just tell me about yourself.,Und du kannst mir einfach von dir erzählen.,Phoebe,neutral,neutral,860,5,8,17,"0:13:33,874","0:13:36,284"
8179,8616,All right.,Alles klar.,Jim,neutral,neutral,860,6,8,17,"0:13:36,398","0:13:37,191"
8180,8617,Okay.,Okay.,Phoebe,neutral,neutral,860,7,8,17,"0:13:37,191","0:13:38,363"
8181,8618,"I write erotic novels, for children.",Ich schreibe erotische Romane für Kinder.,Jim,neutral,neutral,860,8,8,17,"00:13:38,651","00:13:43,154"
8182,8619,What?!,Was?!,Phoebe,surprise,negative,860,9,8,17,"0:13:45,825","0:13:46,507"
8183,8620,They’re wildly unpopular.,Sie sind absolut unbeliebt.,Jim,neutral,neutral,860,10,8,17,"0:13:46,507","0:13:48,471"
8184,8621,Oh my God!,Oh mein Gott!,Phoebe,disgust,negative,860,11,8,17,"00:13:49,245","00:13:51,162"
8185,8622,"Oh also, you might be interested to know that I have a Ph.D.","Ach ja, vielleicht interessiert Sie auch, dass ich promoviert habe.",Jim,neutral,neutral,860,12,8,17,"00:13:51,330","00:13:54,165"
8186,8623,Wow! You do?,Beeindruckend! Sie machen?,Phoebe,surprise,positive,860,13,8,17,"0:13:54,333","0:13:55,185"
8187,8624,"Yeah,  a Pretty Huge","Ja, ein ziemlich riesiger",Jim,joy,positive,860,14,8,17,"0:13:55,185","0:13:57,257"
8188,8625,All right.,Alles klar.,Phoebe,disgust,negative,860,15,8,17,"00:13:57,378","00:13:58,795"
8189,8626,"So, uh, how's she doing?","Also, äh, wie geht es ihr?",Ross,sadness,negative,861,0,1,8,"00:04:03,993","00:04:06,328"
8190,8627,The doctor says it's a matter of hours.,"Der Arzt sagt, es ist eine Frage von Stunden.",Aunt Lillian,sadness,negative,861,1,1,8,"00:04:07,080","00:04:09,498"
8191,8628,"How-how are you, Mom?","Wie-wie geht es dir, Mama?",Monica,sadness,negative,861,2,1,8,"00:04:10,083","00:04:12,876"
8192,8629,"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?","Mich? Mir geht es gut, gut. Ich bin froh, dass du hier bist. ...Was ist mit deinen Haaren?",Mrs. Geller,anger,negative,861,3,1,8,"00:04:13,127","00:04:19,424"
8193,8630,What?,Was?,Monica,surprise,positive,861,4,1,8,"00:04:18,299","00:04:19,424"
8194,8631,What's different?,Was ist unterschiedlich?,Mrs. Geller,surprise,negative,861,5,1,8,"00:04:19,968","00:04:21,009"
8195,8632,Nothing.,Nichts.,Monica,neutral,neutral,861,6,1,8,"00:04:21,344","00:04:22,386"
8196,8633,"Oh, maybe that's it.","Ach, vielleicht ist es das.",Mrs. Geller,neutral,neutral,861,7,1,8,"00:04:22,929","00:04:24,972"
8197,8634,"She is unbelievable, our mother is...","Sie ist unglaublich, unsere Mutter ist...",Monica,anger,negative,861,8,1,8,"00:04:25,807","00:04:27,349"
8198,8635,"Okay, relax, relax.","Okay, entspann dich, entspann dich.",Ross,neutral,neutral,861,9,1,8,"00:04:27,558","00:04:28,850"
8199,8636,"We are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.","Wir werden für eine Weile hier sein, wie es aussieht, und wir haben immer noch Freunde und deine Karriere zu vertuschen.",Ross,neutral,neutral,861,10,1,8,"00:04:29,060","00:04:34,648"
8200,8637,Oh God!,Oh Gott!,Monica,surprise,negative,861,11,1,8,"00:04:34,983","00:04:36,233"
8201,8638,The fuzzy little mints at the bottom of her purse.,Die flauschigen kleinen Pfefferminzbonbons am Boden ihrer Handtasche.,Monica,neutral,neutral,861,12,1,8,"00:04:42,991","00:04:45,158"
8202,8639,Oh!,Oh!,Ross,surprise,positive,861,13,1,8,"00:04:45,326","00:04:46,827"
8203,8640,"...Yeah, they were gross.","...Ja, sie waren eklig.",Ross,disgust,negative,861,14,1,8,"00:04:47,287","00:04:49,413"
8204,8641,"Oh, you know what I loved?","Oh, weißt du, was ich liebte?",Ross,joy,positive,861,15,1,8,"00:04:50,248","00:04:52,040"
8205,8642,Her Sweet 'n' Los.,Ihr Sweet 'n' Los.,Ross,joy,positive,861,16,1,8,"00:04:52,250","00:04:54,084"
8206,8643,How she was always stealing them from- from restaurants.,Wie sie sie immer aus Restaurants stahl.,Ross,joy,positive,861,17,1,8,"00:04:54,294","00:04:57,504"
8207,8644,"Not just restaurants, from our house.","Nicht nur Restaurants, aus unserem Haus.",Mr. Geller,neutral,neutral,861,18,1,8,"00:04:57,755","00:05:00,799"
8208,8645,Maybe.,Kann sein.,Rachel,neutral,neutral,862,0,9,20,"00:01:40,255","00:01:41,881"
8209,8646,You can't!,Sie können nicht!,Monica,surprise,negative,862,1,9,20,"00:01:43,049","00:01:44,551"
8210,8647,Why?  Seriously I did not understand a word that    you said.,"Warum? Im Ernst, ich habe kein Wort verstanden, das du gesagt hast.",Rachel,surprise,negative,862,2,9,20,"00:01:43,049","00:01:52,892"
8211,8648,In the hall.,In der Halle.,Monica,neutral,neutral,862,3,9,20,"00:01:53,935","00:01:56,987"
8212,8649,"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping.","Nun, sehen Sie, die meisten Leute, wenn ihre Haustiere sterben, wollen sie sie so hinlegen, als ob sie schlafen würden.",Ronni,neutral,neutral,863,0,1,13,"00:10:39,430","00:10:44,893"
8213,8650,But occasionally you get your person who wants them in a pose.,"Aber gelegentlich bekommen Sie Ihre Person, die sie will, in einer Pose.",Ronni,neutral,neutral,863,1,1,13,"00:10:45,102","00:10:48,271"
